4.644594916801108, 5.538012685771205, 5.2355807872779305, 4.838986274017003, 4.273805922482266
5.168430347443225, 4.668026805134388, 4.560275619645269, 4.753178954008713, 5.1733581138972955
5.477766731379602, 4.468592142269834, 4.296247465365872, 5.4031945578200675, 4.4788947670268575
5.060866537606053, 4.399611782308576, 5.286046413406139, 4.891460113821573, 5.138391182009772
4.3342254703631085, 4.835799399882646, 4.029809123915334, 4.728925294221156, 4.604018264897207
4.863825529489856, 5.014260707496964, 4.969847577701727, 4.536967106909624, 3.882699704096766
5.159550743372714, 5.150894858190907, 4.692215774654183, 4.845749089400907, 4.517435381237169
5.086409747916711, 4.878573783924037, 5.061785592284651, 4.47917465296688, 6.048862923916758
4.417892230608056, 4.940364243064211, 4.703993090943797, 6.1088388275452505, 4.493250514402624
5.686117243631445, 5.332577697618351, 5.983029518318807, 5.144721580365788, 5.777675849414986
3.797578633020155, 4.914287456350614, 4.87444697249377, 4.423439747864513, 5.636121958443157
5.208685741168054, 5.191257648202288, 4.473473230413819, 4.930195127832974, 5.099565408213114
4.953362069614841, 4.912627040435924, 4.342868482044001, 5.134942615775815, 4.645080516940103
5.409521907201378, 5.480209357513976, 5.027666553293027, 5.530110911331208, 4.902788788106194
4.970318739726229, 5.038584650159245, 5.861017693496221, 4.236826401643106, 5.51648866025316
5.366965800887864, 4.631993122104279, 5.04907817049782, 4.749104965553092, 5.626107147944377
4.478005510261292, 5.661730368093752, 4.774521515481085, 4.778252859482265, 5.717383689473719
5.288915167358223, 4.3309315027663535, 5.349871072679482, 4.715325339502488, 5.047041347088667
4.583567499906777, 5.001325055103042, 5.167880608700951, 5.5549161347519265, 5.176758072982063
4.434632414925875, 5.268025331413592, 3.9634198495890374, 4.840305952535939, 4.433287141723332
4.618838085015193, 5.289608916068121, 4.871568857619912, 4.653395890241575, 4.6943890364022645
5.136891011564586, 4.36305491982899, 4.778336354234618, 5.29094337634831, 4.915440651455054
5.252739837493459, 4.9903028682234085, 4.366682886818941, 4.695202425196705, 4.442834128709701
4.511538057234042, 5.01423722102684, 5.27082366614987, 5.02061429916944, 4.534480796830332
4.910509604494245, 5.507857375308535, 4.430580373263943, 5.037037210488381, 5.502936504381177
5.3845873720615804, 5.169388677055062, 5.294394678123574, 4.7159617660087605, 5.024322018743168
4.673811005491024, 5.548612338267866, 5.664592790077526, 5.097783438658672, 4.972054937351771
4.555256359284473, 5.244077457271813, 5.45844846226606, 5.7853619670961995, 5.313004070266153
5.114093186395596, 4.953359898300879, 4.766931436458793, 5.855221671731477, 4.348080025108634
5.013087040507201, 4.8341142880588635, 5.305611022203542, 5.066948629369561, 5.056394384625541
4.804360152734852, 5.863347348447707, 5.179258603060604, 4.580576002680616, 4.844566996590999
5.355788725279514, 4.723130510059813, 5.26593278057226, 4.9053087437113305, 4.599418243822565
4.7091859941539145, 5.035332147158344, 5.239622134752536, 5.492623804022444, 5.574160278931564
5.077181404557599, 4.47481147128361, 4.63200638976615, 4.640550143948985, 5.355122820008473
5.399626853316356, 4.862341216179296, 5.610449192893405, 4.456325744329344, 4.233244694454858
4.850534972499298, 5.775182997991022, 5.253056129939201, 5.373658190756186, 4.7135900634292565
5.5183119963092535, 4.707323194204778, 5.565114495484014, 4.68429682047488, 4.818725836904761
5.8885194920402055, 4.970758413145521, 4.937619442982201, 4.176888919305005, 4.527597802004813
4.45593479758127, 5.691719697161765, 4.84301303322111, 5.403225096703435, 5.570240133700736
4.956393146491538, 5.1059752336857995, 5.3846195210598715, 4.817036840252876, 4.520445148419875
4.576403489964273, 5.689387998683239, 4.599399631900946, 4.485739107696188, 4.6628608131559695
5.080732654526045, 4.9689200893099486, 4.3961239636423155, 4.881810826807643, 5.184143203917109
5.561049429395766, 4.9249589139309835, 5.835507412969241, 5.69190497403558, 4.75868737016629
4.921889617632451, 4.806699192901104, 5.525403570272767, 5.006468872151643, 5.346115332043254
4.877504797895362, 4.278161538881325, 5.494350220549895, 4.624988176028942, 5.813694002353014
5.34670052174992, 5.0672489770091, 5.567474143962293, 4.633511026258301, 4.5685741125860435
4.948471065796672, 4.159845467901306, 4.523368891820785, 4.859929947709696, 5.268595205876475
4.069695782383268, 5.428780307856179, 5.246860589605313, 4.888184830701537, 5.17743786479219
4.975618434710076, 5.192859995189635, 5.57681054207277, 4.980956262998114, 5.194431451353593
5.155955245246068, 4.954672381423974, 4.167321575250502, 5.1112413372008785, 4.065202934777446
-5.98410152422393, 4.946524921799986, -5.973712309893357, 6.012381367303677, -6.042413745828881
-4.984218400241409, 5.420992251295095, -4.096221909485851, 5.339642995148639, -6.704875346200192
-5.892242837709886, 5.157253252483519, -5.878941684018112, 4.914872895335342, -5.621268249871488
-5.345065044239464, 5.495076444962236, -3.870656286408095, 5.208280461102575, -5.455801974068648
-5.373711857749164, 4.518225014553365, -6.080118872754575, 4.580180841356356, -4.347378723777322
-3.1813716028962977, 3.9462494913690627, -4.58785818779408, 5.282509642079001, -5.406793493672152
-4.816273842837744, 5.087365877205285, -5.552120964027016, 4.928478333477714, -4.824236700052548
-5.678871276687554, 4.247699007212559, -3.9146247354847503, 5.230600639932163, -5.109449372810875
-4.234972058444957, 5.238331467805497, -5.270087010041677, 3.7687292010760354, -4.90352875413376
-4.884213668333522, 5.601745586812187, -6.042635845554792, 3.6460565479364386, -5.613561801810311
-5.301135165608587, 5.875567935269937, -5.2177157079516965, 4.811583365922646, -5.61527182354604
-4.111362480591422, 5.701809569635525, -4.477375997686625, 6.651862304227238, -4.6347032206867445
-3.764273550615705, 4.580240823340916, -6.311989953353128, 4.726312730037972, -4.970058460208414
-5.199044811375365, 5.95979209045424, -4.316941492771354, 4.4435140240804225, -4.927386417263984
-4.721784900808515, 5.047048359463377, -6.138818655939834, 5.388340880027775, -4.539420121336118
-3.303153896097518, 5.858293332938523, -4.311237386201102, 4.985130579027679, -5.35777214071287
-4.313495541916723, 6.785959165189568, -5.228224975918882, 5.243963920564021, -5.406909604838784
-3.780511077730014, 4.13830829528494, -5.35516053641624, 4.078375221135737, -4.518076239663509
-4.952338572655028, 5.223716943110688, -5.773134556143559, 5.773537879139326, -5.9595721223843645
-3.8266426511515217, 3.7653280439123114, -6.228143820859361, 5.447402030660741, -4.080626918639174
-6.350922034910883, 5.024132826377579, -4.320933046763928, 4.026796024922611, -4.858906650484014
-6.070227530479886, 4.404127377141225, -4.446355107087434, 3.8066427495044457, -6.195663152149076
-4.438618589526921, 5.666140476815246, -5.333273821776753, 3.9456464702716754, -4.899004259421993
-4.314821419596908, 5.776199233319132, -5.48324864067781, 6.008005333476964, -3.778875324926095
-4.75571207681959, 6.090755379887566, -4.7002146814246775, 5.506427807808009, -4.195390302761118
-5.333032760401813, 4.8540093817677175, -4.524531300491452, 4.480703898652316, -5.725985339956297
-3.6024656993203097, 3.664602533682685, -5.37221128789126, 4.8105238535171795, -4.564979316992339
-5.227255372502892, 5.488918567876743, -4.301624922538423, 2.9110363326909012, -4.303732441699507
